[2019-08-12 01:47:50] CProxy CheckBad PacketWarning fd:261 packet_per_sec:5.6 debug:{[13014]=55,[3001]=1}
[2019-08-12 02:06:50] CProxy CheckBad PacketWarning fd:269 packet_per_sec:6.0 debug:{[7001]=17,[7002]=7,[3003]=4,[8001]=3,[2005]=11,[3001]=1,[3007]=17}
[2019-08-12 02:09:50] CProxy CheckBad PacketWarning fd:269 packet_per_sec:4.0 debug:{[7001]=10,[7002]=4,[3003]=2,[3001]=1,[2005]=9,[8001]=4,[3007]=10}
[2019-08-12 02:44:40] CProxy CheckBad PacketWarning fd:278 packet_per_sec:5.5 debug:{[14006]=54,[3001]=1}
[2019-08-12 02:45:20] CProxy CheckBad PacketWarning fd:278 packet_per_sec:5.2 debug:{[14006]=51,[3001]=1}
[2019-08-12 02:45:30] CProxy CheckBad PacketWarning fd:278 packet_per_sec:5.0 debug:{[14006]=49,[3001]=1}
[2019-08-12 02:45:40] CProxy CheckBad PacketWarning fd:278 packet_per_sec:6.5 debug:{[14006]=64,[3001]=1}
[2019-08-12 02:45:50] CProxy CheckBad PacketWarning fd:278 packet_per_sec:5.0 debug:{[14006]=49,[3001]=1}
[2019-08-12 02:46:00] CProxy CheckBad PacketWarning fd:278 packet_per_sec:6.8 debug:{[14006]=67,[3001]=1}
[2019-08-12 02:46:10] CProxy CheckBad PacketWarning fd:278 packet_per_sec:5.9 debug:{[14006]=58,[3001]=1}
[2019-08-12 02:46:20] CProxy CheckBad PacketWarning fd:278 packet_per_sec:6.8 debug:{[14006]=67,[3001]=1}
[2019-08-12 11:53:10] CProxy CheckBad PacketWarning fd:285 packet_per_sec:6.5 debug:{[41004]=19,[3001]=1,[41002]=45}
[2019-08-12 12:50:30] CProxy CheckBad PacketWarning fd:285 packet_per_sec:4.3 debug:{[14006]=42,[3001]=1}
[2019-08-12 12:50:50] CProxy CheckBad PacketWarning fd:285 packet_per_sec:9.9 debug:{[14006]=98,[3001]=1}
